,sym_1,sym_2,min_trading_qty_symbol_1,min_trading_qty_symbol_2,estimated_trade_qty_symbol_1,estimated_trade_qty_symbol_2,estimated_trade_value_symbol_1,estimated_trade_value_symbol_2,std,each_z_score_revenue,p_value,hedge_ratio,initial_intercept,trading_oppotunities,estimated_returns,win_rate,recent_trade_qty,peak_loss,recent_z_score
12,EOSUSDT,COMPUSDT,0.1,0.001,972.1511482115933,1.4670861799264097,759.2500467532544,104.74995324674566,0.008066140591194872,7.841507837366235,0.02745590949301348,0.0015091132511907412,0.6527788552764768,18,577.0525952572212,1.0,971.0585374798899,-87.80623027750386,2.6737114891473026
14,EOSUSDT,MKRUSDT,0.1,0.001,980.4980801214057,0.09749007485627446,765.7690005748178,98.2504974401534,0.009588420152468226,9.40142755089249,0.03139831781412248,9.942913385837859e-05,0.6688727412449729,16,573.6468782677355,0.9375,979.3866371614134,-110.26039685249837,2.6378802519125615
9,EOSUSDT,XLMUSDT,0.1,1.0,1088.0861877828738,71.92797324648535,851.9714850339902,12.028514966009745,0.009428273271165674,10.258773920997823,0.04764290162972649,0.06610503290465303,0.7549759764784701,15,531.2908123506699,1.0,1089.4391366668222,-112.511219127312,2.637344069007042
24,EOSUSDT,LDOUSDT,0.1,1.0,949.4047932463104,57.57848324794449,742.4345483186148,121.5654516813852,0.00754395031645052,7.162262590450144,0.016524716699634786,0.060646927061602185,0.6357013584311679,16,444.4706796373848,0.9375,949.4490843189232,-87.23324725332195,2.6525681547549906
17,EOSUSDT,SOLUSDT,0.1,1.0,893.7941066418063,6.2015322961526715,698.9469913938925,165.94680271274933,0.007152858738465473,6.393182986081785,0.030132264374578947,0.006938434981914661,0.5785677622918719,17,377.5781001064206,0.9411764705882353,892.6720245112988,-82.61095370040988,2.7072462695286523
15,EOSUSDT,SNXUSDT,0.1,0.1,924.3840044785534,52.30342139258092,721.9439074977502,142.05609250224978,0.008373984708699454,7.740777518469774,0.03593103092947575,0.05658191956933025,0.6117019228005405,14,363.555594128197,0.8571428571428571,923.3960732749265,-78.19901544279462,2.6892848285214286
10,EOSUSDT,ADAUSDT,0.1,1.0,828.4787799139443,662.0575502072,647.0419271127905,215.30111532738144,0.0076825197397613655,6.364804580662289,0.03511643160210466,0.7991243303491361,0.5121647193475574,15,345.437013078944,0.8666666666666667,829.0831868491376,-70.48726958957185,2.9639440241008237
35,ETCUSDT,GMTUSDT,0.01,1.0,44.63123358497578,67.33934322869212,847.9934381145398,16.006561885460115,0.17760750840608472,7.9268421941175164,0.038540824957446644,1.5087941295747775,18.54544709895366,16,333.020358340998,0.9375,44.635845049852364,-53.33994010000351,1.7008674643018868
23,EOSUSDT,INJUSDT,0.1,0.1,731.8038048635639,31.405902098901173,572.270575403307,291.729424596693,0.007284278971918092,5.330663067337309,0.018875639297121678,0.042915740380383004,0.37443920954394483,17,328.9227708286685,0.8823529411764706,731.7240116251177,-84.37646890578145,2.4353618718552474
36,ETCUSDT,APEUSDT,0.01,1.0,44.599699637474124,7.964367811986389,847.3942931120083,16.605706887991623,0.17634449296407234,7.864911418920295,0.04398725394900449,0.17857447195214893,18.55018774320438,16,322.36729802603264,0.9375,44.60389338594933,-60.165409197476365,1.698289029165889
26,ETCUSDT,COMPUSDT,0.01,0.001,40.85995161208576,1.2296329909680184,776.2165007747932,87.78349922520684,0.14230256779618936,5.81447603442785,0.004232836300882788,0.030093843542494836,16.695914188587523,16,309.2779556630338,1.0,40.85743792056682,-34.57304611533898,1.6551825584697473
21,EOSUSDT,DYDXUSDT,0.1,0.1,884.8069481134918,78.75559110995393,691.9190334247506,172.08096657524933,0.008675475551421057,7.676121046086077,0.0395646561196872,0.08900878465960256,0.5776453588136317,18,299.13251300323503,0.8888888888888888,884.4844569272285,-83.18939679979151,2.74940478620799
37,ETCUSDT,OPUSDT,0.01,0.1,44.39170160442661,13.071577233988993,843.4423304841056,20.55766951589449,0.17884843887711785,7.9393865310505465,0.044189704247178906,0.2944599274537729,18.473910930798727,16,266.1337079606111,0.9375,44.395659137467554,-66.33091456012858,1.6885582806561121
28,ETCUSDT,MKRUSDT,0.01,0.001,41.23427609223422,0.08004808203594607,783.3275429241735,80.67245707582644,0.19289378123626844,7.953835431971321,0.016616562055359867,0.0019412995600284536,17.056498058855986,17,256.14923877833536,0.9411764705882353,41.233072284113696,-50.92284734734054,1.654823458209815
41,COMPUSDT,FTMUSDT,0.001,1.0,3.9480910639234374,2230.647818157719,281.57785467901954,582.4221453209805,2.40389731962369,9.490805526195793,0.009182862586145596,564.9940140795537,-74.07214340337035,16,254.39949277387493,0.9375,3.94868648507208,-77.11688794495399,-2.0540501053221036
34,ETCUSDT,1INCHUSDT,0.01,1.0,44.46871541397653,56.59278937298719,844.9055928655541,19.094407134445877,0.17201830292570267,7.649432958798279,0.01730119809788611,1.2726427747269726,18.415145654427388,15,253.30077576838897,0.8666666666666667,44.473002022098555,-68.03341552131492,1.707769726407885
20,EOSUSDT,MATICUSDT,0.1,1.0,820.0251372628875,288.52375992282646,641.259657339578,222.74034266042204,0.007209369377505533,5.911864113367833,0.018494548863006225,0.3518474578546123,0.49539534936448687,17,243.7376205448405,0.8823529411764706,819.9703731575428,-75.86513253894671,2.6649637695441917
18,EOSUSDT,AVAXUSDT,0.1,1.0,744.282963655679,19.813837567371163,582.029277578741,281.97072242125904,0.007151978626416395,5.323095848071267,0.017989210228598174,0.026621377264974537,0.38608959080184185,17,234.41600092325973,0.8235294117647058,744.2488284117072,-66.42656765457818,2.6847151525883484
11,EOSUSDT,BNBUSDT,0.1,0.01,581.6142700213253,1.6806499122814693,454.2407448866551,409.75925511334503,0.007145714545005721,4.156049548874269,0.0010664361131910356,0.0028896297751082466,0.061306008513468,15,227.954348792302,0.9333333333333333,581.1326386823313,-52.425030377872964,2.5758125931939024
38,ETCUSDT,LDOUSDT,0.01,1.0,40.706666757246005,42.889161668873,773.4266683876741,90.57333161232602,0.11407846232883483,4.643753950198922,0.009544405600520445,1.0536151713094637,16.684806487433505,17,222.67521066650772,0.9411764705882353,40.71292827025842,-54.47496554088187,1.6815896682376166
42,DOGEUSDT,SOLUSDT,1.0,1.0,9129.119318382303,8.21689160061664,643.8767855255038,220.03192328131237,0.0007069467437573746,6.453801175502912,0.04744419839891139,0.0009000749485299407,0.04564585485092175,13,209.63778030786094,0.7692307692307693,9124.221728978722,-34.85860201850394,0.47908611608594365
40,BNBUSDT,COMPUSDT,0.01,0.001,2.9890152007785993,1.8938427227442933,728.931137013877,135.06886298612298,2.4389650188402245,7.290103515480694,0.030822318994336795,0.633600900474167,196.48426909623802,17,208.72729598641044,0.8823529411764706,2.988284427851567,-80.48647293637924,1.7742280718518557
7,EOSUSDT,LTCUSDT,0.1,0.001,676.0626179661865,3.581367402958861,529.357029867524,334.64297013247597,0.0065952769768786975,4.458820219200728,0.02047186250705398,0.005297390075689682,0.27345316594151514,13,201.20374950717942,0.9230769230769231,676.4517297933091,-64.57529992247396,2.175414149824597
22,EOSUSDT,DARUSDT,0.1,0.1,789.3026346514712,2143.9212832541216,617.2346602974504,246.76533970254937,0.007088389649483722,5.5948846257737195,0.010385960317243365,2.716222129678819,0.4838525557102762,13,198.9515995400733,0.8461538461538461,788.5199842919367,-87.37036124725711,-1.948555782426784
30,ETCUSDT,SOLUSDT,0.01,1.0,37.99150030566201,5.3157283277914775,721.7245313066611,142.34988888992797,0.10968513803067981,4.167102955019152,0.0015899695897329414,0.13991888409311531,15.174444443394652,16,189.0218261673446,0.875,37.983987709982024,-38.61385539754005,1.742798301229438
19,EOSUSDT,FTMUSDT,0.1,1.0,754.715652069966,1049.0895022271511,590.1876399187134,273.81236008128644,0.007333222394623919,5.534497721332669,0.03642822438867712,1.390046038332189,0.40046135825745094,13,184.32324527040794,0.7692307692307693,754.8073025812325,-69.46671535968233,2.5819410061289987
31,ETCUSDT,AVAXUSDT,0.01,1.0,33.469786990146915,16.032494136325113,635.825543451821,228.174456548179,0.07699198618394386,2.5769053775249353,0.012917362704666192,0.47901392802544207,12.113790434548134,19,179.57775387648644,0.9473684210526315,33.46786947176347,-39.220912833481265,1.3532573717039977
33,ETCUSDT,MATICUSDT,0.01,1.0,35.78229747776243,238.4876932036187,679.8636520774861,184.136347922514,0.0949487655083963,3.397484972567745,0.010904528357500304,6.664963124624161,13.825671168694555,19,174.411167859007,0.9473684210526315,35.7842737233243,-44.8576124395994,0.47959589210454334
13,EOSUSDT,DOGEUSDT,0.1,1.0,649.9239804368863,5053.301733713198,507.5906287212082,356.4093712787918,0.0069564148111434815,4.521140803628482,0.026654721442350676,7.775219696180946,0.22206212177201823,13,169.11759203841942,0.9230769230769231,649.2457372605814,-59.92745182164573,2.8276786158814757
25,ETCUSDT,BNBUSDT,0.01,0.01,28.543539279822042,1.319709545552769,542.2416156987794,321.7583843012206,0.08821842243347099,2.518066005933713,0.0030697860063056783,0.046234965209296805,7.67036250865746,17,155.78020432396175,0.9411764705882353,28.53910910163004,-21.556083443545973,0.8916812425510771
27,ETCUSDT,DOGEUSDT,0.01,1.0,30.794184446025127,3956.365259201087,584.9971219211393,279.00287807886065,0.08926579835975264,2.74886745941191,0.006896076463446052,128.4776762357728,9.958723105420201,17,154.11550174402288,0.9411764705882353,30.784629235598864,-39.30345093752815,1.721417735889807
16,EOSUSDT,DOTUSDT,0.1,0.1,696.7826860596489,60.44466493808621,544.1872778125858,319.8127221874142,0.006756794997140099,4.708017767261675,0.01919096808819244,0.0867482303268824,0.30683869417522003,14,146.46864955331012,0.7857142857142857,696.1238885789597,-68.97370441242178,2.9068402514406952
29,ETCUSDT,DOTUSDT,0.01,0.1,31.875647174785758,48.848673335965785,605.541669379405,258.458330620595,0.08948593087995937,2.8524219598368505,0.013053779546828698,1.53247628410839,10.837623785169558,18,114.56594951266767,0.9444444444444444,31.87086754084622,-35.8006797884501,0.9290837067494337
1,BTCUSDT,SOLUSDT,0.001,1.0,0.02464075257134029,4.502517866834584,743.5396369907075,120.45135797355879,64.80297020639922,1.59679395474382,0.03504258845983361,182.72647532979457,25192.283193083407,18,107.93839407494946,0.8888888888888888,0.024628546311150558,-13.157167507790298,2.510060881532025
8,EOSUSDT,ETCUSDT,0.1,0.01,476.59311879532936,25.838470624513434,373.1724120167429,490.82758798325716,0.005973486510328557,2.8469225660393156,0.001817593723134618,0.05421494689185733,-0.26140893189669057,17,107.71599689027397,0.8235294117647058,476.82762315989135,-38.06490672013651,2.6325003705461674
4,BTCUSDT,LDOUSDT,0.001,1.0,0.02585667133427469,39.69190767779879,780.2302288460056,83.76977115399434,94.47665530303993,2.4428518249322635,0.030184768443195547,1535.0741464228847,26828.228845950744,19,97.02268582113786,0.8947368421052632,0.025848198233827932,-30.470262566772785,2.4001821927832974
3,BTCUSDT,FILUSDT,0.001,0.1,0.02072277725104001,55.35390813877954,625.3139481055825,238.68605189441737,71.30011370342481,1.4775363742498977,0.026427381405186273,2671.1626278761214,18503.50447742459,18,81.84502203885731,0.9444444444444444,0.02071741072244477,-10.802864044285721,2.205087794693296
32,ETCUSDT,FILUSDT,0.01,0.1,30.491736745753176,66.01507463605977,579.3429981693104,284.7890319799618,0.09005049814543578,2.7457960832745623,0.01896463779940348,2.165015236308381,9.534428047378682,16,78.88559208642468,0.9375,30.49388908750875,-25.49952748568829,1.2888244913406213
44,FILUSDT,LDOUSDT,0.1,1.0,160.0035653850703,82.30051581109693,690.2553810711933,173.74461892880672,0.031032820140151983,4.9653618663779335,0.028532965189653828,0.5143667618470225,3.2440833905674404,12,75.08334252679765,0.75,160.07047584231483,-72.89822084914151,1.6512705895501336
6,XRPUSDT,HBARUSDT,0.1,1.0,541.4591147453484,7219.34667741479,443.1301395075931,421.0322982268305,0.017999411005606807,9.745945149033544,0.008109921168363463,13.33313352903865,0.055980889039220064,12,72.35277295413417,0.75,541.131299211896,-205.74103957352622,-1.002770838288877
5,ETHUSDT,FILUSDT,0.001,0.1,0.29672273983424974,68.91091026160659,566.8294499053673,297.14384504804764,4.663487461800745,1.3837627768481882,0.011366933415005958,232.24007132079072,904.2844178433114,17,60.350687373777106,0.8823529411764706,0.2966585546911245,-22.044378800017284,1.8888386979367704
0,BTCUSDT,DOTUSDT,0.001,0.1,0.02119480856465122,42.41965840104638,639.5575874000635,224.4424125999364,75.2024370111193,1.5939012560459154,0.009965166954323583,2001.4173882086407,19528.174966530318,17,55.01945284677494,0.8823529411764706,0.02118711491386838,-12.378670418246887,1.934644265958698
43,DOTUSDT,AVAXUSDT,0.1,1.0,92.72237226957218,26.238910007848617,490.5940716783064,373.40592832169364,0.025518675421288783,2.36615212223912,0.04179318677791228,0.2829835924771652,1.2527827905163855,14,53.9029192668539,0.9285714285714286,92.69684602960282,-22.58659606021213,0.9790032316226839
2,BTCUSDT,AVAXUSDT,0.001,1.0,0.022424703359179093,13.165372914196285,676.669908803901,187.33009119609892,95.17507426732755,2.1342728076326596,0.011834586621863727,587.0923999896439,21741.349089353076,12,33.44365557288661,0.8333333333333334,0.022417053324696047,-25.34300603224319,2.3716030184769217
39,ADAUSDT,MKRUSDT,1.0,0.001,1732.8151358763546,0.29819243605538304,563.5114821869905,300.4885178130095,0.007837199177258676,13.580417357231546,0.008317505192593116,0.00017208554443089803,0.15051568982470276,12,-8.154747729696265,0.75,1731.8329114121861,-170.77253454146265,-0.9486050921748389
